Dummy Policy No,ASSURED_AGE,NOMINEE_RELATION,OCCUPATION,POLICY SUMASSURED,Premium,PREMIUMPAYMENTMODE,Annual Income,HOLDERMARITALSTATUS,INDIV_REQUIREMENTFLAG,Policy Term,Policy Payment Term,CORRESPONDENCECITY,CORRESPONDENCESTATE,CORRESPONDENCEPOSTCODE,Product Type,CHANNEL,Bank code,POLICYRISKCOMMENCEMENTDATE,Date of Death,INTIMATIONDATE,STATUS,SUB_STATUS,Fraud Category,Premium/Income Ratio,Policy Value/Income Ratio,Policy to Death Timeline,Death to Intimation Gap,Location Risk,Location-Based Risk,Occupation Risk Score,Product Type Risk,,Fraud Category
1104,41,2,0,4200000,600000,4,800000,0,1,10,10,318,12,174401,4,0,1,7/26/2022,,,2,1,2,0.75,5.25,,,318_12,245,0,21,,Document Tampering
1105,49,11,11,4200000,600000,4,1800000,0,1,10,10,434,11,131402,4,0,1,8/19/2022,,,0,11,2,0.3333333333333333,2.3333333333333335,,,434_11,374,3.6666666666666665,9.333333333333334,,Document Tampering
1106,45,1,11,7000000,1000000,4,2500000,0,1,11,10,484,1,530032,4,0,1,8/16/2022,,,2,1,2,0.4,2.8,,,484_1,430,4.4,11.2,,Document Tampering
1107,41,2,0,4200000,600000,4,1600000,0,1,10,10,296,12,175002,4,0,1,8/26/2022,,,2,1,2,0.375,2.625,,,296_12,220,0,10.5,,Document Tampering
1108,44,11,0,4200000,600000,4,3000000,0,1,10,10,454,12,171209,4,0,1,10/17/2022,,,3,15,2,0.2,1.4,,,454_12,397,0,5.6,,Document Tampering
1109,42,6,11,4200000,600000,4,6000000,1,1,10,10,3,1,530046,4,0,1,,,,0,11,2,0.1,0.7,,,3_1,336,1.1,2.8,,Document Tampering
1110,22,6,12,7000000,1000000,4,7200000,0,1,10,10,480,1,530032,4,0,1,10/31/2022,,,2,1,2,0.1388888888888889,0.9722222222222222,,,480_1,426,1.6666666666666667,3.888888888888889,,Document Tampering
1111,44,1,11,7000000,1000000,4,7200000,0,1,10,10,480,1,530032,4,0,1,11/7/2022,,,2,1,2,0.1388888888888889,0.9722222222222222,,,480_1,426,1.527777777777778,3.888888888888889,,Document Tampering
1112,34,12,11,4200000,600000,4,2400000,0,1,10,10,3,1,530046,4,0,1,11/10/2022,,,3,15,2,0.25,1.75,,,3_1,336,2.75,7,,Document Tampering
1113,22,6,11,4200000,600000,4,1450000,1,1,30,10,354,1,524002,4,3,Unknown,11/24/2022,,,2,1,2,0.41379310344827586,2.896551724137931,,,354_1,285,4.551724137931035,11.586206896551724,,Document Tampering
1114,39,5,0,4200000,600000,4,1350000,0,1,10,10,260,12,175134,4,0,1,12/14/2022,,,2,1,2,0.4444444444444444,3.111111111111111,,,260_12,180,0,12.444444444444445,,Document Tampering
1115,42,12,0,4200000,600000,4,1250000,0,1,10,10,260,12,175136,4,0,1,12/19/2022,,,2,1,2,0.48,3.36,,,260_12,180,0,13.44,,Document Tampering
1116,54,1,0,750000,600000,3,1200000,0,0,10,10,260,12,175125,4,0,1,12/27/2022,,,2,1,2,0.5,0.625,,,260_12,180,0,2.5,,Document Tampering
1117,45,9,11,4200000,600000,4,1500000,1,1,15,10,151,11,121002,4,0,1,12/26/2022,,,0,11,2,0.4,2.8,,,151_11,58,4.4,11.2,,Document Tampering
1118,28,1,11,7000000,1000000,4,2500000,3,1,10,10,487,29,221101,4,0,1,12/30/2022,,,0,11,2,0.4,2.8,,,487_29,433,4.4,11.2,,Document Tampering
1119,54,11,11,4200000,600000,4,1000000,0,0,10,10,71,9,392001,4,0,1,1/30/2023,,,3,15,2,0.6,4.2,,,71_9,481,6.6,16.8,,Document Tampering
1120,44,12,0,4200000,600000,4,2112000,0,1,10,10,419,12,171206,4,0,1,1/9/2023,,,2,1,2,0.2840909090909091,1.9886363636363635,,,419_12,357,0,7.954545454545454,,Document Tampering
1121,46,2,0,4200000,600000,4,1872000,0,1,10,10,454,12,171206,4,0,1,2/8/2023,,,2,1,2,0.32051282051282054,2.2435897435897436,,,454_12,397,0,8.974358974358974,,Document Tampering
1122,26,2,11,4200000,600000,4,1600000,1,1,30,10,490,1,530044,4,3,Unknown,2/8/2023,,,2,1,2,0.375,2.625,,,490_1,437,4.125,10.5,,Document Tampering
1123,42,11,2,5600000,800000,4,2100000,0,1,10,10,109,14,577221,4,3,Unknown,,,,0,11,2,0.38095238095238093,2.6666666666666665,,,109_14,11,0.7619047619047619,10.666666666666666,,Document Tampering
1124,42,6,11,7000000,1000000,4,4000000,0,1,10,10,170,1,522201,4,3,Unknown,3/2/2023,,,2,1,2,0.25,1.75,,,170_1,80,2.75,7,,Document Tampering
1125,50,11,0,4200000,600000,4,2400000,0,1,20,10,260,12,175101,4,0,1,5/24/2023,,,2,1,2,0.25,1.75,,,260_12,180,0,7,,Document Tampering
1126,23,6,0,4200000,600000,4,1480000,1,1,10,10,296,12,175050,4,0,1,6/7/2023,,,2,1,2,0.40540540540540543,2.8378378378378377,,,296_12,220,0,11.35135135135135,,Document Tampering
1127,35,11,8,5600000,800000,2,4200000,0,1,20,10,501,1,534447,4,3,Unknown,7/21/2023,,,3,15,2,0.19047619047619047,1.3333333333333333,,,501_1,450,1.5238095238095237,5.333333333333333,,Document Tampering
1128,30,2,11,4200000,600000,4,2000000,0,1,20,10,94,26,607807,4,3,Unknown,6/30/2023,,,2,1,2,0.3,2.1,,,94_26,506,3.3,8.4,,Document Tampering
1129,41,12,11,4200000,600000,4,2400000,0,0,15,10,244,27,505001,4,0,1,6/27/2023,,,2,1,2,0.25,1.75,,,244_27,162,2.75,7,,Document Tampering
1130,43,10,0,4200000,600000,4,1500000,0,1,10,10,296,12,175031,4,0,1,7/3/2023,,,2,1,2,0.4,2.8,,,296_12,220,0,11.2,,Document Tampering
1131,50,11,0,4200000,600000,4,2400000,0,1,10,10,296,12,175029,4,0,1,7/21/2023,,,2,1,2,0.25,1.75,,,296_12,220,0,7,,Document Tampering
1132,48,0,0,4200000,600000,4,2400000,1,1,15,10,260,12,175101,4,0,1,7/27/2023,,,2,1,2,0.25,1.75,,,260_12,180,0,7,,Document Tampering
1133,27,2,0,4200000,600000,4,800000,1,1,10,10,318,12,175027,4,0,1,7/28/2023,,,2,1,2,0.75,5.25,,,318_12,245,0,21,,Document Tampering
1134,54,5,11,4200000,600000,4,1200000,0,0,10,10,173,3,781028,4,0,1,7/31/2023,,,8,8,10,0.5,3.5,,,173_3,83,5.5,14,,Signature Forgery
1135,41,6,11,4200000,600000,4,4200000,0,1,20,10,0,0,-,4,3,Unknown,8/21/2023,,,2,1,2,0.14285714285714285,1,,,0_0,0,1.5714285714285714,4,,Document Tampering
1136,49,5,0,4200000,600000,4,1600000,0,1,10,10,49,12,174027,4,0,1,8/17/2023,,,2,1,2,0.375,2.625,,,49_12,447,0,10.5,,Document Tampering
1137,48,12,0,4200000,600000,4,2400000,0,1,10,10,270,24,144703,4,0,1,9/20/2023,,,2,1,2,0.25,1.75,,,270_24,191,0,7,,Document Tampering
1138,53,5,0,4200000,600000,4,1020000,0,0,10,10,318,12,175005,4,0,1,9/26/2023,,,2,1,2,0.5882352941176471,4.117647058823529,,,318_12,245,0,16.470588235294116,,Document Tampering
1139,42,11,11,4200000,600000,4,1500000,0,1,10,10,286,29,226024,4,0,1,,,,0,11,2,0.4,2.8,,,286_29,208,4.4,11.2,,Document Tampering
1140,33,2,11,10500000,1500000,4,4500000,0,1,10,10,81,29,203205,4,0,1,9/30/2023,,,0,11,2,0.3333333333333333,2.3333333333333335,,,81_29,492,3.6666666666666665,9.333333333333334,,Document Tampering
1141,42,6,11,14000000,2000000,0,5000000,1,0,15,10,472,15,695011,4,3,Unknown,,,,0,11,2,0.4,2.8,,,472_15,417,4.4,11.2,,Document Tampering
1142,42,11,2,35000000,5000000,4,100000000,0,0,10,10,0,0,-,4,0,1,,,,0,11,2,0.05,0.35,,,0_0,0,0.1,1.4,,Document Tampering
1143,42,11,9,7000000,1000000,4,3600000,0,1,10,10,343,8,110022,4,0,1,,,,0,11,2,0.2777777777777778,1.9444444444444444,,,343_8,273,2.5,7.777777777777778,,Document Tampering
1144,35,10,2,12600000,1800000,4,6000000,0,1,20,10,101,26,600020,4,0,1,11/17/2023,,,0,11,2,0.3,2.1,,,101_26,3,0.6,8.4,,Document Tampering
1145,46,11,2,9450000,1350000,4,6000000,0,1,24,10,13,9,380058,4,0,1,11/29/2023,,,2,1,2,0.225,1.575,,,13_9,45,0.45,6.3,,Document Tampering
1146,34,12,2,4200000,600000,4,1500000,0,1,30,10,369,21,751014,4,3,Unknown,11/30/2023,,,2,1,2,0.4,2.8,,,369_21,301,0.8,11.2,,Document Tampering
1147,42,11,11,10500000,1500000,4,2880000,0,1,10,10,436,31,700104,4,0,1,,,,0,11,2,0.5208333333333334,3.6458333333333335,,,436_31,376,5.729166666666667,14.583333333333334,,Document Tampering
1148,42,11,10,4200000,600000,4,2000000,0,1,10,10,57,29,243601,4,0,1,,,,0,11,2,0.3,2.1,,,57_29,465,3,8.4,,Document Tampering
1149,38,11,11,750000,600000,3,1200000,0,1,10,10,147,4,845417,4,0,1,2/12/2024,,,2,1,2,0.5,0.625,,,147_4,53,5.5,2.5,,Document Tampering
1150,42,11,11,4200000,600000,4,1800000,0,0,10,10,379,4,800020,4,0,1,,,,0,11,10,0.3333333333333333,2.3333333333333335,,,379_4,312,3.6666666666666665,9.333333333333334,,Signature Forgery
1151,39,12,0,400000,50973.68,4,240000,0,1,15,10,269,29,208001,3,0,1,9/25/2018,,,2,1,6,0.21239033333333335,1.6666666666666667,,,269_29,189,0,5,,Misappropriating Funds
1152,12,11,2,236000,33409.62,4,504000,0,1,12,10,18,24,143003,3,1,Unknown,3/3/2022,,,0,11,9,0.066288929,0.46825396825396826,,,18_24,101,0.13257785714285716,1.4047619047619047,,Misselling 
1153,47,5,6,145000,24154.94,4,500000,0,1,12,10,76,21,751001,3,3,Unknown,6/21/2022,,,2,1,2,0.04830988,0.29,,,76_21,486,0.28985928,0.8699999999999999,,Document Tampering
1154,48,5,6,250000,41592.74,4,396000,0,1,12,10,299,21,757023,3,3,Unknown,6/9/2022,,,2,1,10,0.10503217171717172,0.6313131313131313,,,299_21,223,0.6301930303030303,1.8939393939393938,,Signature Forgery
1155,34,6,11,1920000,293635.82,4,2400000,0,1,12,10,3,1,530046,3,0,1,12/24/2022,,,2,1,2,0.12234825833333333,0.8,,,3_1,336,1.3458308416666667,2.4000000000000004,,Document Tampering
1156,47,11,0,228000,31304.98,4,250000,0,1,15,10,234,29,244241,3,3,Unknown,12/28/2023,,,0,11,1,0.12521991999999998,0.912,,,234_29,151,0,2.736,,Claims Fraud
1157,28,6,11,600000,60000,1,310000,1,1,10,10,206,27,500020,4,3,Unknown,9/10/2020,,,3,15,6,0.1935483870967742,1.935483870967742,,,206_27,120,2.129032258064516,7.741935483870968,,Misappropriating Funds
1158,31,2,2,600000,60000,1,500000,1,1,15,10,407,11,124001,4,3,Unknown,4/5/2023,,,2,1,10,0.12,1.2,,,407_11,344,0.24,4.8,,Signature Forgery
1159,37,6,9,240000,51125,4,240000,0,1,15,10,269,29,209306,3,0,1,5/31/2020,,,6,12,6,0.21302083333333333,1,,,269_29,189,1.9171874999999998,3,,Misappropriating Funds
1160,42,12,2,385000,52250,4,240000,0,1,15,10,482,25,313203,3,0,6,5/31/2020,,,0,11,10,0.21770833333333334,1.6041666666666667,,,482_25,428,0.4354166666666667,4.8125,,Signature Forgery
1161,27,6,11,1260000,153375,4,1500000,0,1,15,10,224,25,302015,3,3,Unknown,10/27/2020,,,2,1,6,0.10225,0.84,,,224_25,140,1.12475,2.52,,Misappropriating Funds
1162,34,6,6,1260000,153375,4,500000,0,1,15,10,224,25,302015,3,3,Unknown,11/6/2020,,,2,1,6,0.30675,2.52,,,224_25,140,1.8405,7.5600000000000005,,Misappropriating Funds
1163,28,6,6,1260000,153375,4,480000,0,1,15,10,224,25,302015,3,3,Unknown,10/30/2020,,,2,1,6,0.31953125,2.625,,,224_25,140,1.9171874999999998,7.875,,Misappropriating Funds
1164,30,9,11,3360000,418000,4,1200000,1,1,15,10,98,31,700050,3,0,1,4/9/2021,,,0,11,10,0.34833333333333333,2.8,,,98_31,510,3.8316666666666666,8.399999999999999,,Signature Forgery
1165,46,12,4,385000,51125,4,420000,0,1,15,10,20,29,206255,3,0,1,6/16/2021,,,2,1,6,0.12172619047619047,0.9166666666666666,,,20_29,124,0.4869047619047619,2.75,,Misappropriating Funds
1166,7,11,11,646800,102410,4,3500000,0,1,12,10,293,26,625706,3,0,1,11/22/2021,,,0,11,2,0.02926,0.1848,,,293_26,217,0.32186000000000003,0.5544,,Document Tampering
1167,7,11,11,646800,102410,4,3500000,0,1,12,10,293,26,625706,3,0,1,11/23/2021,,,0,11,2,0.02926,0.1848,,,293_26,217,0.32186000000000003,0.5544,,Document Tampering
1168,53,10,11,518400,98160,4,720000,0,0,12,10,44,11,127309,3,0,1,1/27/2022,,,3,0,2,0.13633333333333333,0.72,,,44_11,392,1.4996666666666667,2.16,,Document Tampering
1169,37,12,2,840000,104500,4,480000,0,1,15,10,345,28,799250,3,1,Unknown,1/28/2022,,,0,11,11,0.21770833333333334,1.75,,,345_28,275,0.4354166666666667,5.25,,Unauthorized activity
1170,45,10,11,780000,135850,4,3500000,0,1,12,10,293,26,625706,3,0,1,3/21/2022,,,0,11,2,0.038814286,0.22285714285714286,,,293_26,217,0.4269571428571428,0.6685714285714286,,Document Tampering
1171,42,11,2,420000,52250,4,360000,0,1,15,10,113,29,274201,3,3,Unknown,,,,0,11,2,0.1451388888888889,1.1666666666666667,,,113_29,16,0.2902777777777778,3.5,,Document Tampering
1172,50,12,0,1800000,306750,4,1020000,0,0,12,10,318,12,175001,3,0,1,9/29/2022,,,2,1,2,0.30073529411764705,1.7647058823529411,,,318_12,245,0,5.294117647058823,,Document Tampering
1173,50,12,11,300000,52250,4,552000,0,1,12,10,151,11,121102,3,0,1,10/4/2022,,,8,8,2,0.094655797,0.5434782608695652,,,151_11,58,1.0412137681159421,1.6304347826086956,,Document Tampering
1174,59,5,2,960000,209000,4,730000,0,0,12,10,436,31,700104,3,0,1,11/12/2022,,,0,11,10,0.2863013698630137,1.3150684931506849,,,436_31,376,0.5726027397260274,3.9452054794520546,,Signature Forgery
1175,39,1,11,2520000,306750,4,2000000,0,1,15,10,3,1,530046,3,0,1,11/24/2022,,,2,1,2,0.153375,1.26,,,3_1,336,1.6871250000000002,3.7800000000000002,,Document Tampering
1176,42,11,6,420000,52250,4,2400000,0,1,15,10,269,29,208014,3,0,1,,,,0,11,2,0.021770833333333333,0.175,,,269_29,189,0.130625,0.5249999999999999,,Document Tampering
1177,30,9,11,2520000,418000,4,1300000,0,1,12,10,472,15,695020,3,0,1,3/21/2023,,,0,11,2,0.32153846153846155,1.9384615384615385,,,472_15,417,3.536923076923077,5.815384615384615,,Document Tampering
1178,40,12,0,2801000,409000,4,1250000,0,1,12,10,260,12,175134,3,0,1,6/13/2023,,,2,1,2,0.3272,2.2408,,,260_12,180,0,6.7224,,Document Tampering
1179,42,11,2,10000000,20149,4,1000000,0,0,40,10,481,29,209861,3,0,1,,,,0,11,2,0.020149,10,,,481_29,427,0.040298,30,,Document Tampering
1180,40,10,8,10000000,22075.44,4,2400000,0,0,30,10,291,29,226001,3,3,Unknown,12/2/2022,,,0,11,2,0.0091981,4.166666666666667,,,291_29,215,0.0735848,12.5,,Document Tampering
1181,37,1,11,10000000,40721.8,4,600000,0,1,48,10,491,1,530013,3,3,Unknown,4/11/2023,,,6,1,2,0.067869667,16.666666666666668,,,491_1,438,0.7465663333333334,50,,Document Tampering
1182,36,5,8,10000000,75208.48,4,1080000,0,1,34,10,500,1,534202,3,3,Unknown,4/4/2023,,,2,1,2,0.069637481,9.259259259,,,500_1,449,0.5570998518518518,27.77777777777778,,Document Tampering
1183,47,12,10,900000,12659.04,4,525000,0,0,23,10,5,25,305623,3,3,Unknown,11/5/2022,,,3,0,1,0.024112457142857143,1.7142857142857142,,,5_25,468,0.24112457142857144,5.142857142857142,,Claims Fraud
1184,42,11,2,2000000,7458,4,480000,0,0,5,10,367,29,262001,3,1,Unknown,,,,0,11,2,0.0155375,4.166666666666667,,,367_29,299,0.031075,12.5,,Document Tampering
1185,18,6,2,900000,10460.7,4,500000,1,1,35,10,402,25,313331,3,3,Unknown,2/13/2023,,,0,11,1,0.020921400000000003,1.8,,,402_25,339,0.041842800000000006,5.4,,Claims Fraud
1186,48,12,9,0,2000000,3,600000,0,1,72,10,286,29,226002,2,0,1,10/12/2022,,,0,11,9,3.3333333333333335,0,,,286_29,208,30,0,,Misselling 
1187,59,12,11,0,2000000,3,3000000,0,1,61,10,114,13,826001,2,0,1,12/26/2022,,,2,1,10,0.6666666666666666,0,,,114_13,17,7.333333333333333,0,,Signature Forgery
1188,68,6,9,0,389698.01,3,2000000,0,1,52,10,177,29,201310,2,2,Unknown,2/3/2023,,,0,11,10,0.194849005,0,,,177_29,87,1.753641045,0,,Signature Forgery
1189,67,5,9,0,587882.01,3,420000,0,1,53,10,343,8,110085,2,2,Unknown,4/17/2023,,,0,11,10,1.3997190714285714,0,,,343_8,273,12.597471642857142,0,,Signature Forgery
1190,73,1,9,0,310166.99,3,45000,0,1,10,10,127,8,110075,2,2,Unknown,6/6/2023,5/6/2023,1/3/2024 12:56,1,10,10,6.892599777777778,0,-31,242,127_8,31,62.033398,0,,Signature Forgery
1191,76,12,9,0,223903.1,3,600000,0,1,44,10,19,1,515201,2,2,Unknown,9/29/2023,,,2,1,10,0.37317183333333337,0,,,19_1,112,3.3585465,0,,Signature Forgery
1192,55,10,11,2200000,210101.04,4,1200000,0,1,26,10,179,29,201008,3,0,1,4/8/2022,,,0,11,10,0.1750842,1.8333333333333333,,,179_29,89,1.9259262,5.5,,Signature Forgery
1193,28,2,11,2200000,209000,4,552000,1,1,26,10,366,30,246174,3,3,Unknown,5/30/2022,,,0,11,3,0.3786231884057971,3.9855072463768115,,,366_30,298,4.1648550724637685,11.956521739130434,,Impersonation
1194,28,2,2,1100000,104500,4,600000,1,1,23,10,8,24,143001,3,3,Unknown,5/25/2022,,,0,11,10,0.17416666666666666,1.8333333333333333,,,8_24,501,0.34833333333333333,5.5,,Signature Forgery
1195,25,11,11,10516000,977510,4,60000000,0,0,26,10,491,1,530017,3,3,Unknown,7/27/2022,,,2,1,2,0.016291833333333332,0.17526666666666665,,,491_1,438,0.17921016666666664,0.5257999999999999,,Document Tampering
1196,45,10,11,2200000,209000,4,3500000,0,0,36,10,293,26,625706,3,0,1,8/16/2022,,,0,11,2,0.059714286,0.6285714285714286,,,293_26,217,0.6568571428571428,1.8857142857142857,,Document Tampering
1197,51,5,6,3146000,292435,4,1000000,0,0,26,10,490,1,530047,3,3,Unknown,9/13/2022,,,2,1,2,0.292435,3.146,,,490_1,437,1.75461,9.437999999999999,,Document Tampering
1198,40,10,8,3300000,313500,4,2400000,0,1,26,10,291,29,226001,3,3,Unknown,10/28/2022,,,0,11,2,0.130625,1.375,,,291_29,215,1.045,4.125,,Document Tampering
1199,42,11,2,2200000,209000,4,540000,0,0,26,10,424,16,486886,3,3,Unknown,,,,0,11,2,0.387037037,4.074074074074074,,,424_16,363,0.774074074,12.222222222222223,,Document Tampering
1200,38,12,2,1100000,104500,4,640000,0,1,26,10,331,31,741123,3,3,Unknown,11/15/2022,,,0,11,2,0.16328125,1.71875,,,331_31,260,0.3265625,5.15625,,Document Tampering
1201,42,11,11,5500000,522500,4,4200000,0,1,36,10,26,14,560062,3,3,Unknown,,,,0,11,2,0.1244047619047619,1.3095238095238095,,,26_14,190,1.368452380952381,3.928571428571429,,Document Tampering
1202,55,11,0,3300000,306750,4,1800000,0,1,23,10,296,12,171304,3,0,1,1/12/2023,,,2,1,2,0.17041666666666666,1.8333333333333333,,,296_12,220,0,5.5,,Document Tampering
1203,42,12,2,1650000,159885,0,500000,0,0,36,10,42,9,364002,3,3,Unknown,1/12/2023,,,0,11,3,0.31977,3.3,,,42_9,369,0.63954,9.899999999999999,,Impersonation
1204,42,6,10,2200000,209000,4,800000,1,1,26,10,355,8,110029,3,3,Unknown,,,,5,4,2,0.26125,2.75,,,355_8,286,2.6125,8.25,,Document Tampering
1205,25,6,11,6600000,613500,4,1200000,1,1,26,10,142,1,533251,3,3,Unknown,2/23/2023,,,2,1,2,0.51125,5.5,,,142_1,48,5.623749999999999,16.5,,Document Tampering
1206,28,6,11,2200000,209000,4,1800000,1,1,26,10,286,29,226003,3,3,Unknown,2/27/2023,,,0,11,2,0.11611111111111111,1.2222222222222223,,,286_29,208,1.2772222222222223,3.666666666666667,,Document Tampering
1207,58,10,2,1595000,148262.5,4,1440000,0,0,23,10,358,13,816106,3,0,1,3/16/2023,,,2,1,2,0.10296006944444444,1.1076388888888888,,,358_13,289,0.20592013888888888,3.3229166666666665,,Document Tampering
1208,57,10,0,5500000,511250,4,1500000,0,0,23,10,296,12,175008,3,0,1,3/20/2023,,,2,1,2,0.3408333333333333,3.6666666666666665,,,296_12,220,0,11,,Document Tampering
1209,22,2,12,11000000,1022500,4,18000000,1,1,33,10,359,15,678683,3,0,1,3/23/2023,,,2,1,2,0.056805555555555554,0.6111111111111112,,,359_15,290,0.6816666666666666,1.8333333333333335,,Document Tampering
1210,20,2,12,11000000,1022500,4,18000000,1,1,33,10,359,15,678683,3,0,1,3/22/2023,,,2,1,2,0.056805555555555554,0.6111111111111112,,,359_15,290,0.6816666666666666,1.8333333333333335,,Document Tampering
1211,42,11,2,1100000,104500,4,240000,0,1,36,10,129,29,274001,3,3,Unknown,,,,0,11,2,0.4354166666666667,4.583333333333333,,,129_29,33,0.8708333333333333,13.75,,Document Tampering
1212,18,2,12,1100000,102250,4,1000000,1,1,26,10,468,17,400601,3,3,Unknown,3/31/2023,,,2,1,2,0.10225,1.1,,,468_17,412,1.2269999999999999,3.3000000000000003,,Document Tampering
1213,50,10,2,1650000,153375,4,624000,0,1,26,10,302,31,721101,3,1,Unknown,3/31/2023,,,2,1,10,0.24579326923076922,2.644230769230769,,,302_31,228,0.49158653846153844,7.9326923076923075,,Signature Forgery
1214,12,11,2,3300000,306750,4,3000000,0,1,36,10,245,26,639002,3,0,1,5/8/2023,,,2,1,2,0.10225,1.1,,,245_26,163,0.2045,3.3000000000000003,,Document Tampering
1215,35,11,11,3300000,306750,4,900000,0,1,26,10,491,1,530016,3,3,Unknown,4/18/2023,,,6,1,2,0.3408333333333333,3.6666666666666665,,,491_1,438,3.7491666666666665,11,,Document Tampering
1216,27,5,11,5500000,511250,4,1500000,0,1,26,10,491,1,530003,3,3,Unknown,4/18/2023,,,2,1,2,0.3408333333333333,3.6666666666666665,,,491_1,438,3.7491666666666665,11,,Document Tampering
1217,20,2,12,5500000,511250,4,12000000,1,1,23,10,0,32,-,3,3,Unknown,5/2/2023,,,2,1,2,0.042604166666666665,0.4583333333333333,,,0_32,1,0.51125,1.375,,Document Tampering
1218,5,11,0,3300000,306750,4,1200000,0,1,23,10,260,12,175129,3,0,1,5/29/2023,,,2,1,2,0.255625,2.75,,,260_12,180,0,8.25,,Document Tampering
1219,25,6,0,5500000,511250,4,2500000,3,1,33,10,296,12,176120,3,0,1,7/19/2023,,,2,1,2,0.2045,2.2,,,296_12,220,0,6.6000000000000005,,Document Tampering
1220,9,11,11,2750000,255625,4,780000,0,1,23,10,279,15,686603,3,3,Unknown,7/28/2023,,,2,1,2,0.327724359,3.5256410256410255,,,279_15,200,3.604967948717949,10.576923076923077,,Document Tampering
1221,44,12,11,5258000,478000,4,9600000,0,0,26,10,0,32,-,3,0,1,8/28/2023,,,8,8,10,0.049791666666666665,0.5477083333333334,,,0_32,1,0.5477083333333334,1.643125,,Signature Forgery
1222,42,11,11,5500000,522500,4,1056000,0,1,26,10,491,1,530040,3,3,Unknown,,,,0,11,2,0.4947916666666667,5.208333333333333,,,491_1,438,5.442708333333334,15.625,,Document Tampering
1223,31,6,11,2200000,204500,4,1056000,0,1,26,10,491,1,530040,3,3,Unknown,8/30/2023,,,2,1,2,0.19365530303030304,2.0833333333333335,,,491_1,438,2.1302083333333335,6.25,,Document Tampering
1224,42,5,0,5225000,485687.5,4,1300000,0,1,23,10,318,12,176121,3,0,1,9/6/2023,,,2,1,2,0.3736057692307692,4.019230769230769,,,318_12,245,0,12.057692307692307,,Document Tampering
1225,11,11,0,5225000,485687.5,4,1700000,0,1,23,10,318,12,176121,3,0,1,9/11/2023,,,2,1,2,0.2856985294117647,3.073529411764706,,,318_12,245,0,9.220588235294118,,Document Tampering
1226,35,11,0,5500000,511250,4,1200000,0,1,26,10,283,12,175101,3,0,1,9/26/2023,,,2,1,2,0.42604166666666665,4.583333333333333,,,283_12,205,0,13.75,,Document Tampering
1227,42,11,11,1100000,104500,4,1920000,0,1,23,10,502,27,506101,3,0,1,,,,0,11,2,0.054427083333333334,0.5729166666666666,,,502_27,451,0.5986979166666667,1.71875,,Document Tampering
1228,14,1,11,1100000,102250,4,840000,3,1,26,10,214,13,832101,3,3,Unknown,2/27/2024,,,2,1,2,0.12172619047619047,1.3095238095238095,,,214_13,129,1.3389880952380953,3.928571428571429,,Document Tampering
1229,44,5,6,0,500000,4,1500000,0,1,10,10,421,16,486886,2,3,Unknown,8/29/2022,,,8,8,2,0.3333333333333333,0,,,421_16,360,2,0,,Document Tampering
1230,58,5,6,0,500000,4,1560000,0,1,10,10,440,9,395010,2,0,1,8/29/2022,,,2,1,2,0.32051282051282054,0,,,440_9,382,1.9230769230769234,0,,Document Tampering
1231,54,5,11,0,1400000,4,3800000,0,1,10,10,472,15,695026,2,0,1,8/29/2022,,,0,11,2,0.3684210526315789,0,,,472_15,417,4.052631578947368,0,,Document Tampering
1232,51,5,11,0,500000,4,6000000,0,1,10,10,3,1,530046,2,0,1,9/8/2022,,,2,1,2,0.083333333,0,,,3_1,336,0.9166666666666666,0,,Document Tampering
1233,52,5,11,4200000,600000,4,3600000,0,1,10,10,480,1,530032,2,0,1,9/9/2022,,,2,1,2,0.16666666666666666,1.1666666666666667,,,480_1,426,1.8333333333333333,2.3333333333333335,,Document Tampering
1234,31,2,11,4200000,600000,4,9600000,1,1,15,10,0,32,-,2,0,1,9/30/2022,,,2,1,2,0.0625,0.4375,,,0_32,1,0.6875,0.875,,Document Tampering
1235,32,12,2,0,350000,4,1250000,0,1,10,10,421,16,486887,2,3,Unknown,10/17/2022,,,0,11,2,0.28,0,,,421_16,360,0.56,0,,Document Tampering
1236,52,1,6,0,350000,4,1000000,0,1,10,10,71,9,392001,2,0,1,10/31/2022,,,3,15,2,0.35,0,,,71_9,481,2.0999999999999996,0,,Document Tampering
1237,34,12,8,0,500000,4,3600000,0,1,10,10,440,9,395007,2,0,1,10/31/2022,,,2,1,2,0.1388888888888889,0,,,440_9,382,1.1111111111111112,0,,Document Tampering
1238,33,5,11,0,200000,4,1200000,0,1,20,10,186,1,522201,2,3,Unknown,10/31/2022,,,2,1,2,0.16666666666666666,0,,,186_1,97,1.8333333333333333,0,,Document Tampering
1239,57,10,11,0,1000000,4,3600000,0,1,10,10,440,9,395004,2,0,1,11/18/2022,,,2,1,2,0.2777777777777778,0,,,440_9,382,3.055555555555556,0,,Document Tampering
1240,57,10,9,0,500000,4,1300000,0,1,10,10,440,9,394210,2,0,1,11/28/2022,,,2,1,2,0.38461538461538464,0,,,440_9,382,3.4615384615384617,0,,Document Tampering
